,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
0,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,I,qXPT97QKWFI1jvEkENZcPzeb-jBNWIETJISe8opfPW1k,Just Milánek,67,23,22,False,False,False,False,
1,e1d88385-83f4-4293-82db-c3b40845f07a,RANKED_SOLO_5x5,DIAMOND,I,hpvIXwvNeJLyyajKKr4BrG4dddpBUqpy6C4kMcpd0KtSwVA,Vamkiller,26,22,18,False,False,False,False,
2,5d15e213-8623-42b9-a0ac-54311251fef7,RANKED_SOLO_5x5,DIAMOND,I,qPdFedw3wxod2C85g58Y6wxJ61hJRCrgH1VfQzzF7vEw73I,Anarxia,0,155,141,False,False,False,False,
3,41f22683-ce9e-4129-86fc-5339d18bed05,RANKED_SOLO_5x5,DIAMOND,I,NyF7brLZQUxCqBte3VQhEWPA0LshKJDZ8tgYkLo_paPO3Cw,PoZeRaKoC LoStRe,22,43,35,False,False,False,False,
4,4477de3c-c0ab-4066-9ada-0c04b091eb84,RANKED_SOLO_5x5,DIAMOND,I,XLnTOSYk15rImfcdBgmF68tw2-JkuUOAVrKZBPY02PTBKRg,Prwktolog0s,17,215,153,False,False,False,True,
5,e35c3166-7cf5-4c3a-b2ba-45c63eccb9c7,RANKED_SOLO_5x5,DIAMOND,I,30h5JnecLy41Tw_qOO1LoYFDXCRXNOb3VkkAdwGrXw8oUTQ,Kutan,19,45,34,False,False,False,False,
6,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,I,mprNZc-k6GLGIoPgTe26teGgG18tPPC9BD3mZFpYJTUKq1E,Kawaiii Soraka,66,18,14,False,False,False,False,
7,aefe6fbd-a8d0-4920-8cf4-4d3f584dcb24,RANKED_SOLO_5x5,DIAMOND,I,h04RRk-B4qd_9otIgvhxgxGlznjv2oB4oZoFw0gmEOmyrwo,Schokomann,75,104,78,False,False,False,False,
8,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,TbPZR5p0lQG8uIZ0FuD_g575-MJB0HRyAUZm1wWMgp0Zxvc,Masochista,100,53,47,False,False,False,True,"{'target': 3, 'wins': 1, 'losses': 0, 'progress': 'WNNNN'}"
9,4613ed38-d98f-4c7c-bef5-e04144878dbc,RANKED_SOLO_5x5,DIAMOND,I,KNYVnnPW-cD5t6PD2gUsy8MhwON2eLhsCeozcScx60rJw2U,ƒrenna,51,51,44,False,False,False,False,
10,76148044-a80a-44af-b2c7-f409b84c38b4,RANKED_SOLO_5x5,DIAMOND,I,HAjOFU7OBh4Z0r8YOQxq8Y4hXZHoaZBqx4BZ7NSPuGZ-O0E,Krumme,55,68,52,False,False,False,False,
11,eb705dc2-0c60-4205-8169-9452a34bc5b2,RANKED_SOLO_5x5,DIAMOND,I,4j0h1YjxQy71YOHuMULTmDtuNEPODETBTMFY1E_cCz3AvN8,Filor,59,52,37,False,False,False,False,
12,b249fd1c-a323-4436-b129-ab3f2033da36,RANKED_SOLO_5x5,DIAMOND,I,xLPMZ2U1zQq538xi4kCF30eWmk_9199UaWf0IPRJSavDd90,Beäüty in life,83,106,84,False,False,False,False,
13,b26a876c-3f80-4e7d-853b-273fa66ba93c,RANKED_SOLO_5x5,DIAMOND,I,e2w0HHMpKxOVSuepIFAQYt_pGMkQ-0L8E3SdeJ3okkg-Eyw,Paradoxxx,77,38,27,False,False,False,False,
14,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,I,ogEqf91rAtd17G_803qTUo9oGHDjgUvsthImCFjTF3Kr8-o,Pixel3dfx,18,16,12,False,False,False,False,
15,4f75f0de-45ca-4902-bdb5-49a85bd081a0,RANKED_SOLO_5x5,DIAMOND,I,Aw0xBeGW6XeP_NHmbB0EasADFR_PwoOJD-fq20Tekc2VU88,AbSOLute Star,0,97,69,False,False,False,False,
16,284f133b-2f50-4bba-920a-0d7029683f7f,RANKED_SOLO_5x5,DIAMOND,I,y_cI9u43E_jWDz3qAEpz-KMXN7Jbau1z2LJ4Pr_b4Yz5SCM,JhínXeD,1,33,30,False,False,False,False,
17,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,I,XdPPUHHx0fXtt4SgPdU--3kkc_rU3Nn-wPbx6sQbnKW7Lic,IptameniTourta,0,103,101,False,False,False,True,
18,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,8Bp6ZVibREeb2G7Udf4nIxmJc90VhBUe3LRzqLd8noOGNNM,Bajen,33,56,54,False,False,False,False,
19,81d9e115-f8c6-4582-be7e-84f7a57a28b8,RANKED_SOLO_5x5,DIAMOND,I,1O3xtXtIybeHd474j2j1AcMPjaEz3EMj70DLtngPdqUoeic,Fasturbo,19,89,87,False,False,False,True,
20,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,IxGZCGAXiTeaLNxIh8ood2WcyBYL1vtNiGEKrOMXOxUn2dA,L4G Mrozu I,27,11,4,False,False,False,False,
21,e35c3166-7cf5-4c3a-b2ba-45c63eccb9c7,RANKED_SOLO_5x5,DIAMOND,I,pvfjy5mx0Lj_97nSYKbTjo80yQx_JO_fgZs073hTzUNeJIs,VanBuren,76,37,31,False,False,False,False,
22,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,qfhw_GJtFNSOT8IitIrsrdTonGJWN64kuHByKrpVqNBsjgg,Samanito,44,143,143,False,False,False,False,
23,1a11b4d0-4965-4b82-938e-983cf1433dc9,RANKED_SOLO_5x5,DIAMOND,I,y9cf7viwMxm6ZnJttc895hwHMfiWcaWfPKdJbjv--0d0WLU,Dαmiαn,0,149,114,False,False,False,False,
24,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,I,pW2IMfZlcp_MJ3vGEdTkt9vO2IKncHx10JjL4GCKTn05woM,AntiSocialis,17,46,50,False,False,False,False,
25,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,I,JjMIcYdKLCiny5c9MF2Lc_1ij6ytHOxKQ5SXTFiLBFVS1IM,Uncle Grassman,55,55,53,False,False,False,True,
26,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,I,my_pp9axyIl6IrkX30QOrnKr8-Oy6qes0Ttdtg_Iige7-_k,TA KATAPIE OLA,54,124,117,False,False,False,False,
27,eb705dc2-0c60-4205-8169-9452a34bc5b2,RANKED_SOLO_5x5,DIAMOND,I,7OGQcdv7FqbbMDp8lsvy4cUAQjM7cOCLOrEotgEC6t3yaj8,Oso,63,115,87,False,False,False,False,
28,8c18a527-f4ec-456e-8e94-ed3ce74d06ee,RANKED_SOLO_5x5,DIAMOND,I,0Bh3CNKtOc3upR6y6Gs2ElWIhYUBXeJjT9VqhkWJB6JGwqM,caraD,46,57,32,False,False,False,False,
29,bf1b4f04-5a03-4877-8af9-5f852086a430,RANKED_SOLO_5x5,DIAMOND,I,6td68RD-JgJL9On8b4evS0L_qSQWuQsnAW0rxyz7jKNE7qM,bezkarny,83,53,44,False,False,False,False,
30,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,I,wMWzJ6KtvJ8FJnx8_tmhZXxmHNwdDAmWxdZYOG2UWEuMShs,Viper01,0,71,73,False,False,False,False,
31,ec5fbc34-bc25-488a-8e59-0217389c1014,RANKED_SOLO_5x5,DIAMOND,I,ivQV0kZPuIMtxJGKMS8wDwyFcYTg35cibQFmGpinLAZhlpI,BIGPPMAN696969,38,135,135,False,False,False,False,
32,cc60dfba-54a7-42ed-91bb-e729400b1d93,RANKED_SOLO_5x5,DIAMOND,I,SBuVXkCsUmS6K2m7ZHr1VXbnYKiq-MdWw9Kan1BNpWcAzDw,PIŠULINAC,0,98,71,False,False,False,False,
33,f9ef55af-d23c-481e-ae22-f35cca0e8288,RANKED_SOLO_5x5,DIAMOND,I,ZvRlU4l0fG3wBzC8or_SoyzhReD0DV56K0nZwyBsQL2nxds,AVENGER KLED,48,142,132,False,False,False,False,
34,3cdf44e4-d216-40c6-bf3e-4dc465eb1a58,RANKED_SOLO_5x5,DIAMOND,I,8ddrDF_Pw_5O7xTk81ukcVbiOzNiHbYKZ4K_UrYtFFRaefA,tAm0utRa,25,58,43,False,False,False,False,
35,0312a28c-1ea2-4c17-8148-ff12e41d30a1,RANKED_SOLO_5x5,DIAMOND,I,IdVjpcHIe4Wlxcm-wvwpragbxxkHq_cA03zPTzzK3rVi2WM,Distracted,18,31,30,False,False,False,False,
36,4613ed38-d98f-4c7c-bef5-e04144878dbc,RANKED_SOLO_5x5,DIAMOND,I,vZKXbPpGs5bJQ07v3axbdO_WQoUkYlHoqj9RheZ4-dVwh8c,Hasarina,56,185,167,False,False,True,False,
37,c99a05a1-6dcf-49f8-a5d9-ced3cb9296ae,RANKED_SOLO_5x5,DIAMOND,I,2_UnrQ7qxne3BBXy1mIdJ8sSWvV2NZ-18kZoRUhTdRoElBU,Miryani,0,82,75,False,False,False,False,
38,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,emBDEziBPlUbw-TbjTHYaizCedHQyMGVFIdZ_vvJnum1-Mc,Kôna,2,98,96,False,False,False,False,
39,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,GetAnHd8PAIEG2fPQe5V2VoErHCN660nXeTbtAcpc61pf2U,Guth1x,0,23,15,False,False,False,False,
40,aefe6fbd-a8d0-4920-8cf4-4d3f584dcb24,RANKED_SOLO_5x5,DIAMOND,I,RMjEm0YFOV1W4ftgwjnvB6odzMKMuHEDg5juaevorE-83NU,Omnious Shadow,54,40,19,False,False,False,False,
41,55fa66f1-24c6-4034-b451-00e32ab9f657,RANKED_SOLO_5x5,DIAMOND,I,ZQZ5sX340WQyT7GxdtoB7rKK3moBBMgZdgunvO9ZOVJbErI,PonczakRonczak,53,78,70,False,False,False,False,
42,ed56bc6d-4b54-42b8-b97d-e0eac3a4b35f,RANKED_SOLO_5x5,DIAMOND,I,iXVrJAtQ4Qsa0-z7q1VlBGJdh6DYeUnjeav6QoBrwyLOiDs,4eRePaX,54,40,35,False,False,False,True,
43,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,I,3HRWoAHFqwVCumNYeletfitYfutawzCNlAHv3NFlxaZ3gv0,Aćhillé,64,21,11,False,False,False,False,
44,284f133b-2f50-4bba-920a-0d7029683f7f,RANKED_SOLO_5x5,DIAMOND,I,k9l1KhWqMbcjB2farnlIOZsw317u2vJsg3seT__-A-r6Xo4,Útlegð Guð,0,105,90,False,False,False,False,
45,4d2d5840-b1e8-45c9-8185-ecfd4459f7e2,RANKED_SOLO_5x5,DIAMOND,I,eNNntE1g1l-mGXa_IUc2O3M9vmKK-mpU8O2gmVyfOgZslmk,Gengar EU,18,60,53,False,False,False,False,
46,55fa66f1-24c6-4034-b451-00e32ab9f657,RANKED_SOLO_5x5,DIAMOND,I,b84uwRztaXzRHI8Dhfp5cFMOEIHSsyDlnaD1MW63jj2sE6g,SyheaynFireheart,0,266,224,False,False,False,False,
47,a2049c9c-04da-467e-a0cc-74188dca1b9a,RANKED_SOLO_5x5,DIAMOND,I,wLItGdI2yWda-SX7QvTsXdzjsvQuiQMtX1pGhZXwWbpSqCo,not even funny ,0,138,112,False,False,False,False,
48,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,I,LyAe1-muV2n4tEGgEIVqYjfTOMfD5DQVjUxfkhDlhrTv8Dk,flameST4RR,0,45,48,False,False,False,False,
49,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,I,Pmdo5VumGZGXkcaizki00GZE5aUl1ckOw-A4P4bA-VrDnQY,kenseji,21,94,94,False,False,False,False,
50,4b4569a6-0717-42ac-97da-5d4dd2a71094,RANKED_SOLO_5x5,DIAMOND,I,8NhzuKYy1feyOqZLEovrQe4kjexkPquMXmqxEbNRNS7b2fw,CERΟ,0,25,26,False,False,False,False,
51,8cb1c5e5-8400-4cfd-ba62-d70615a71510,RANKED_SOLO_5x5,DIAMOND,I,_Lb_IyKcGe_UlKxbwFvdpOiaku-HPs3_HodM2LddFwKnOrE,Krul Vilder,56,62,55,False,False,True,False,
52,e56b310a-0503-47d2-95cb-fbbfdedb51e2,RANKED_SOLO_5x5,DIAMOND,I,tlMZCefQpLAybXtRtu_JQp1c_P_AwEQpNLFRgtsGLj8xZpo,EýhìeŁ,75,124,100,False,False,False,False,
53,81d9e115-f8c6-4582-be7e-84f7a57a28b8,RANKED_SOLO_5x5,DIAMOND,I,DFdVW5yvkt4c_cOjsp1TkfYN1SnjqCAtl9KvgrUhSICGKDY,JeiDi Panda,82,44,38,False,False,False,True,
54,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,I,tEMkK_MqSK8lu_5NYCpiKM6vNdAmyu4hmdvOc3dfijRI2LI,Thats ggbg,0,71,56,False,False,False,True,
55,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,I,XKSnYOIiBT_9vR2e5YRNgj-_SuAeaW1S6d-W3WEfVefaRJk,Markfos,56,101,94,False,False,False,False,
56,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,hn-Z9TMRx1I6cEIfbC9MSSbt5GI7AB8Mjzx8iBA0HsdRK8E,Sufleks,0,63,53,False,False,False,False,
57,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,v0gNmeARGtB25wh6YUP_jv6-N2_o7BRp9ZV1NzB_KQxmKjw,Mortar2,68,20,19,False,False,False,False,
58,81d9e115-f8c6-4582-be7e-84f7a57a28b8,RANKED_SOLO_5x5,DIAMOND,I,xnJwdqBpEKPh5APuHXGvNco2WPUzkSwohhzL6SrsSlnBbig,StunVelosTelos,100,73,53,False,False,False,True,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}"
59,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,K7z38lkCTHr0yCf0nh_0z0SfWtsjj1RtkAfeV9rGoYMyZ48,Princess Katia,97,223,224,False,False,False,False,
60,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,I,gU43ugIOabt7ZDrmCcZA245ksEsmobKKFzfeRbi_cOyRPpM,aLittle mouse,62,109,94,False,False,False,False,
61,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,I,Tqmd2LEXl9MeMBHH3s7EiSuR1xdzhTzEPpi-rPKh4z5y9FE,Pasiklydes namie,98,79,59,False,False,False,False,
62,77cfd59a-d650-41fb-bffb-bb5ff947b4e5,RANKED_SOLO_5x5,DIAMOND,I,68Rc0L3AVzGq8sdvI2oeaXL5_zi9vlyhHWQ9xYK44iq137k,Nie zyjesz,0,131,95,False,False,False,False,
63,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,I,QOBRf0CQpBE8OqPkl3pYKwaGvl0lpwGq6hwNvnycZ_Jiiyo,xΛd,39,52,46,False,False,False,False,
64,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,Tc4Kg8qDaNnTocXmjhXu1fyO_-Qa3yzk52V1RuAOSKI1C-k,David Gajdáč ,36,210,213,False,False,False,False,
65,bab14c53-f57c-48ce-a6a3-eb6de0554e2a,RANKED_SOLO_5x5,DIAMOND,I,T3ghkaLM-3zYVEhe4-6UEedIWJ--61kRPFFkAOjpc5tXX1Y,Hyperíon,46,75,75,False,False,False,False,
66,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,ku-VJrCq04pQ_U9nK3jdtV11qjAbnz2mVuOXFStT0FmRhS0,ClarKen,57,74,65,False,False,False,False,
67,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,I,6jCoa_2vJ6-rMvw9a42pcc_2xchd4mdfrFEwUOZclGvaxDk,Grim Kokvici,94,27,19,False,False,False,False,
68,eb705dc2-0c60-4205-8169-9452a34bc5b2,RANKED_SOLO_5x5,DIAMOND,I,-J8I-zNBOeYbF236-RaTxZqkxDIjxAi-vlRJqY5edGCDupM,Asura Unchained,13,58,52,False,False,False,False,
69,29a50019-07e8-4a13-87c4-9ff4ec3aae16,RANKED_SOLO_5x5,DIAMOND,I,8lyI4QxNiHQJhrjN0jIj2WpE21aQigYadkbyjryS246xmWc,MorningX,40,63,50,False,False,True,False,
70,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,TAxH1OqAikcOXeN_TJLr8MMybAHPlhCMqRdOFZFzTMfdvbg,Bestbolt,100,68,60,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 2, 'progress': 'LLNNN'}"
71,4d2d5840-b1e8-45c9-8185-ecfd4459f7e2,RANKED_SOLO_5x5,DIAMOND,I,X8xQiQiucAu9RvGXXlqQAgllt4km1-43V55FInIfWRigMT4,Hôrvat007,61,38,31,False,False,False,False,
72,f9ef55af-d23c-481e-ae22-f35cca0e8288,RANKED_SOLO_5x5,DIAMOND,I,3_kXuf_e6ZkMxlUOJhnaHtmPbwYpIQivRSbL0SEFu5-_VaI,Linley Baruch,45,44,42,False,False,False,False,
73,0383f9c6-5372-4fe9-8ea8-2d1c506d8add,RANKED_SOLO_5x5,DIAMOND,I,c72NXJ8Rur0vxVxHNcOoNiQnF2EoE4fE3_CVmuUjbIVSlJk,artur281,27,83,80,False,False,False,False,
74,4613ed38-d98f-4c7c-bef5-e04144878dbc,RANKED_SOLO_5x5,DIAMOND,I,i3T-xkhDsWuXZietIoIqx9GK8gFQu0jtq3cXkBoWGnpIgcI,Šebastian,44,76,68,False,False,False,False,
75,5768ddf0-a8de-432c-ac44-56743cc95edd,RANKED_SOLO_5x5,DIAMOND,I,o2xXtDtmpr51g_0Z8qEQxKR_jk8jJT-FORIkOFDfOLWTgPs,DiamonDeath,33,33,32,False,False,True,False,
76,1a11b4d0-4965-4b82-938e-983cf1433dc9,RANKED_SOLO_5x5,DIAMOND,I,8uWofZNKGnvpz9S2jV4pA4U6rW7uehUwEQn56rr3sHfwJF4,Higher IQ wins,0,124,98,False,False,False,False,
77,592fb97a-b856-415d-9a2c-c0765f9bd585,RANKED_SOLO_5x5,DIAMOND,I,eoTcg792Jrut9GrCat8tphwMZW0sFnW3MwF0JgfT1vTXqXM,Sidney Hare,17,72,52,False,False,False,False,
78,81d9e115-f8c6-4582-be7e-84f7a57a28b8,RANKED_SOLO_5x5,DIAMOND,I,0DKdky3oz5qDKKVAKjRix3G9BkzW6TT1WodwVryALZbHedw,Gilgam3sh,16,58,54,False,False,False,False,
79,cc60dfba-54a7-42ed-91bb-e729400b1d93,RANKED_SOLO_5x5,DIAMOND,I,-Bt19rEcgAdLLjrEIgczal4YUR3sNN3ca6DCZvMsaNN823E,Strysiu,30,129,91,False,False,False,False,
80,5768ddf0-a8de-432c-ac44-56743cc95edd,RANKED_SOLO_5x5,DIAMOND,I,eqjaJVBJ0hHUet5kZlsbvLCDe38rLN6jVgZlRP0_XbdU5Wg,KrzysiekMagik,75,73,63,False,False,False,False,
81,1a11b4d0-4965-4b82-938e-983cf1433dc9,RANKED_SOLO_5x5,DIAMOND,I,_XnaVPx7TsHAGYrkofRJb7Cpds-XAJdljLCwRpKl44D1-3I,zAke,47,50,42,False,False,False,False,
82,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,I,OgvSUBe8DdGKQvU8dW5VPJRqza4qRSe5ucmYqnZDu92cxgc,PhenixCZ123,0,36,24,False,False,False,False,
83,40b95b72-c036-4a49-8dbe-ebaab44662d6,RANKED_SOLO_5x5,DIAMOND,I,JgqAdJojTQMD679DAdFxaDtX10Cy5PRwtAZpkbXKQVrgqgk,islander,8,47,39,False,False,False,False,
84,41bc131b-af8e-400e-8407-c922135f3118,RANKED_SOLO_5x5,DIAMOND,I,3BE48nMPnJfeMf2IkRRndaO0KC7vjFY2e-km4GUGyjcEymM,bArzeus,0,297,265,False,False,False,False,
85,72fc400e-0b2d-491f-8eb3-f6237d4fdb96,RANKED_SOLO_5x5,DIAMOND,I,4Q4-uj7uphlFML6zZYb1NChjsM9BVUuBC6k3L3VlPZLf1Hc,Litny,2,10,9,False,False,False,False,
86,cbe8c9c8-6599-4cf4-b5af-504cf370b2f3,RANKED_SOLO_5x5,DIAMOND,I,xox_cgCk_Edj6vpDS7yS80sSxWiEBL6t_ZkHMVttpADeics,Chudomic,30,96,71,False,False,False,False,
87,4613ed38-d98f-4c7c-bef5-e04144878dbc,RANKED_SOLO_5x5,DIAMOND,I,syhfZq7M53yay5TpM7_cbjVAUYSPoEWGMQ_e0WyqLZiAk-8,CupC4ke,26,117,114,False,False,False,False,
88,a6376132-5bea-43f9-98a6-9d242ba94382,RANKED_SOLO_5x5,DIAMOND,I,dUl6U13LHprNuKuefHCp8vdwtwikRmLKIstDHEsrLrSMINo,WOOF WO0F,0,77,78,False,False,False,False,
89,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,I,Lf42zIV_I8HOppNfMIp3z5VZLJBw3VpoGilsRwPR5z-HE8I,pt4a4b,0,114,91,False,False,False,False,
90,393f3543-edc5-4c3b-9ace-3b6fa54cc0ec,RANKED_SOLO_5x5,DIAMOND,I,yH7a1X8N6xJEmUpMfzw5mCdcrCE7KENZQSAlyOJ2ZiPLAys,l1llleman,49,36,18,False,False,False,False,
91,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,I,G5V-L_jOiTtlmlhfxG6bm538RLg_wNYN7L3o0Uz2dtijq-M,Marko Vanilla,25,39,31,False,False,False,False,
92,76a5f428-77e3-41e0-88a9-b52120d22648,RANKED_SOLO_5x5,DIAMOND,I,vKc8JLL_Wett-jwYGLLl-Vz6NyYUhbGXJmoSA5Z4nUGeOkY,Timon 69,60,91,61,False,False,False,False,
93,4f75f0de-45ca-4902-bdb5-49a85bd081a0,RANKED_SOLO_5x5,DIAMOND,I,6nXcx3gh16MYXWFupft3cLulgS6BObkJxGMADXPwexIxOW0,357,26,88,47,False,False,False,False,
94,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,I,zG_zDRg-JIRriiijKI90khN-MRgJIPG-2GJBatyu4dUSmjI,Ďábelský střelec,18,56,55,False,False,False,False,
95,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,I,Oyk-3dGDpLQHwX5VUjA1mLSQlBXaaQTZMAsQhQxTVyQF8Ho,Kai Chisaki,62,152,143,False,False,False,False,
96,d22b5841-8d71-471e-a6f6-5de4de7ad104,RANKED_SOLO_5x5,DIAMOND,I,3ahdV2dpg04jmZmx32-Ss7Bc3GR49mmqGgahl_YhkUuAvLI,zjemcikrede,0,76,78,False,False,False,False,
97,0312a28c-1ea2-4c17-8148-ff12e41d30a1,RANKED_SOLO_5x5,DIAMOND,I,Zx5RwUWZ2ScpVWOfrfXE_MLwrOstQoE318TWAijUxiXMClY,Dystopiá,69,46,43,False,False,False,True,
98,3f133a27-8324-4c90-a270-8e9804c06939,RANKED_SOLO_5x5,DIAMOND,I,zCAm85LgaBHgDfAuZQZbUVEK-XYB-joYg4uICryOnvZNM5Y,JohnieFrost,56,35,29,False,False,False,False,
99,8c18a527-f4ec-456e-8e94-ed3ce74d06ee,RANKED_SOLO_5x5,DIAMOND,I,158aom4t-f0dMCmKM60nWK998_NccHV9Nd18JmRXMRCMSbo,MGZ v1SaG3,0,135,137,False,False,False,False,
100,cc60dfba-54a7-42ed-91bb-e729400b1d93,RANKED_SOLO_5x5,DIAMOND,I,WMcDEpYE9OC61BrlLwj0ngIOim0fI5-34GaV-bSdFZWxtDA,Tom Odell,72,78,60,False,False,False,False,
101,4d2d5840-b1e8-45c9-8185-ecfd4459f7e2,RANKED_SOLO_5x5,DIAMOND,I,1eZcPv6zGPdFCi0WxflDfl1yv4WZwR-FeRMtmJ2NspGznvU,ShivaMantai,60,93,91,False,False,False,False,
102,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,PomA47c79bCrrYfF1hnAJqxNz6mcA6FyZASGc71qfLve2HU,You did well,0,42,44,False,False,False,False,
103,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,I,beOxzfqJ-_kLdTVoJM5T6EAAC0VSzIzPiC4p3_4QCvq0,niszczyciel,27,28,22,False,False,False,False,
104,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,5w0vujHhRjAorEpg-6O8USB-qzIdOHep4uFlI-19wSUx94w,RYCHU PEJA 997,75,19,18,False,False,False,False,
105,40b95b72-c036-4a49-8dbe-ebaab44662d6,RANKED_SOLO_5x5,DIAMOND,I,tbTIyAhJ4H-x_yIUCN3Jp_55-j6KFsF1GTujyPwGNl2fCww,ExRaiza,18,50,39,False,False,False,True,
106,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,I,UeXY7t58p1jjkbOTelgCgJVNGNkloUst8xBZD6dZSjfuOEc,Sarti,0,51,45,False,False,False,False,
107,1a11b4d0-4965-4b82-938e-983cf1433dc9,RANKED_SOLO_5x5,DIAMOND,I,Ct6zoNCpVAGSLNXs8Dw_3UQ0f7XPY3Aa_MHPTfAb00qZQrE,Makos,76,12,5,False,False,False,True,
108,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,I,T6xfigK9aNwOTm1_mpDln8DvoQWW6_HMbvuMg3VvePFhtqA,l N0T0RI0US l,35,154,152,True,False,False,False,
109,5012575d-6c91-4016-b02a-3b8b0b9ea5d8,RANKED_SOLO_5x5,DIAMOND,I,LyVfFr7ii8QYBHHs3UEZ21VkPZipxi0HEMaNAR-QfdxhkPc,LatinQueen,100,163,130,False,False,False,True,"{'target': 3, 'wins': 2, 'losses': 0, 'progress': 'WWNNN'}"
110,27733c6e-629f-47ca-b29a-e8828ade5a78,RANKED_SOLO_5x5,DIAMOND,I,sjC0hc8ewmyZllLyrJgTC9jvETL1gCsR7R-fGI9VqSpx_ws,vakis,25,155,137,False,False,False,False,
111,4b4569a6-0717-42ac-97da-5d4dd2a71094,RANKED_SOLO_5x5,DIAMOND,I,5O2zLOk5cosdTLAuKnm5cLBGXoZMdbhfWBlOIj4FozycY5M,rip black mamba,0,117,106,False,False,False,False,
112,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,I,p0BvyGGYkEg5srA39UdugLbV2eqLndTveS4ScGqeyAxisy0,Micu1423,22,19,11,False,False,True,False,
113,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,I,q78lIp2eyLP5MN7WERQTYnpFgim0DYFRpedIq2dHNpSWU5A,Niss0,27,80,82,False,False,False,False,
